city,property_type,price_tnd,surface_m2,sustainability_score,combined_risk
Nabeul,Land,858000.0,858.0,79.8,1.51
Nabeul,House,1050000.0,280.0,79.8,1.51
Nabeul,Land,190000.0,190.0,79.8,1.51
Nabeul,Land,730000.0,410.0,79.8,1.51
Nabeul,Land,146000.0,248.0,79.8,1.51
Nabeul,House,620000.0,215.0,79.8,1.51
Nabeul,House,805000.0,236.0,79.8,1.51
Nabeul,Land,210000.0,350.0,79.8,1.51
Nabeul,Apartment,100000.0,75.0,79.8,1.51
Nabeul,Apartment,220000.0,70.0,79.8,1.51
Nabeul,Apartment,540000.0,137.0,79.8,1.51
Nabeul,Apartment,340000.0,94.0,79.8,1.51
Nabeul,Land,151740.0,281.0,79.8,1.51
Nabeul,Land,195000.0,272.0,79.8,1.51
Nabeul,Apartment,185000.0,105.0,79.8,1.51
Nabeul,Land,225000.0,340.0,79.8,1.51
Nabeul,Land,245000.0,967.0,79.8,1.51
Nabeul,Apartment,435000.0,131.0,79.8,1.51
Nabeul,Apartment,475000.0,175.0,79.8,1.51
Kairouan,Land,360000.0,1000.0,77.0,4.25
Kairouan,House,230000.0,200.0,77.0,4.25
Kairouan,Apartment,223000.0,98.0,77.0,4.25
Kairouan,Land,270000.0,540.0,77.0,4.25
Kairouan,Apartment,198000.0,86.0,77.0,4.25
Kairouan,Apartment,90000.0,50.0,77.0,4.25
Kairouan,Apartment,100000.0,70.0,77.0,4.25
Kairouan,Land,65000.0,1000.0,77.0,4.25
Kairouan,Land,120000.0,600.0,77.0,4.25
Kairouan,House,260000.0,180.0,77.0,4.25
Kairouan,Apartment,284087.0,156.0,77.0,4.25
Kairouan,House,265000.0,140.0,77.0,4.25
Kairouan,Apartment,160000.0,144.0,77.0,4.25
Kairouan,Land,61200.0,204.0,77.0,4.25
Kairouan,Land,750000.0,1000.0,77.0,4.25
Kairouan,Apartment,280000.0,180.0,77.0,4.25
Kairouan,Apartment,165000.0,79.0,77.0,4.25
Kairouan,Apartment,175000.0,91.0,77.0,4.25
Kairouan,Apartment,180000.0,62.0,77.0,4.25
Kairouan,Land,199920.0,294.0,77.0,4.25
Kairouan,House,1400000.0,750.0,77.0,4.25
Kairouan,Land,198260.0,431.0,77.0,4.25
Kairouan,Apartment,235000.0,94.0,77.0,4.25
Kairouan,House,250000.0,200.0,77.0,4.25
Mahdia,Unknown,230000.0,60.0,76.2,3.61
Mahdia,Apartment,152000.0,85.0,76.2,3.61
Mahdia,Apartment,150000.0,100.0,76.2,3.61
Mahdia,Apartment,275000.0,135.0,76.2,3.61
Mahdia,Apartment,239000.0,81.0,76.2,3.61
Mahdia,Apartment,185000.0,108.0,76.2,3.61
Mahdia,Apartment,160000.0,108.0,76.2,3.61
Mahdia,Land,125500.0,493.0,76.2,3.61
Mahdia,Land,130000.0,311.0,76.2,3.61
Mahdia,Apartment,220000.0,124.0,76.2,3.61
Mahdia,Apartment,380000.0,116.0,76.2,3.61
Mahdia,Apartment,457000.0,127.0,76.2,3.61
Mahdia,Apartment,223000.0,60.0,76.2,3.61
Mahdia,Apartment,340000.0,87.0,76.2,3.61
Mahdia,House,175000.0,265.0,76.2,3.61
Mahdia,Apartment,130000.0,135.0,76.2,3.61
Mahdia,Land,887000.0,1000.0,76.2,3.61
Mahdia,House,820000.0,451.0,76.2,3.61
Mahdia,Apartment,308000.0,86.0,76.2,3.61
Mahdia,Apartment,360000.0,135.0,76.2,3.61
Mahdia,Apartment,210000.0,47.0,76.2,3.61
Mahdia,Land,131000.0,218.0,76.2,3.61
Mahdia,House,80000.0,100.0,76.2,3.61
Mahdia,Land,290000.0,488.0,76.2,3.61
Mahdia,House,260000.0,440.0,76.2,3.61
Mahdia,Apartment,243000.0,91.0,76.2,3.61
Mahdia,Apartment,223000.0,78.0,76.2,3.61
Mahdia,Apartment,290000.0,70.0,76.2,3.61
Mahdia,House,390000.0,467.0,76.2,3.61
Mahdia,Land,151000.0,252.0,76.2,3.61
Mahdia,Apartment,275000.0,85.0,76.2,3.61
Mahdia,Apartment,290000.0,115.0,76.2,3.61
Mahdia,House,1420000.0,500.0,76.2,3.61
Mahdia,Apartment,315000.0,126.0,76.2,3.61
Mahdia,Apartment,237000.0,70.0,76.2,3.61
Mahdia,Apartment,265000.0,105.0,76.2,3.61
Mahdia,House,155000.0,153.0,76.2,3.61
Mahdia,House,725000.0,455.0,76.2,3.61
Mahdia,Apartment,235000.0,98.0,76.2,3.61
Mahdia,Apartment,186000.0,65.0,76.2,3.61
Mahdia,Apartment,170000.0,100.0,76.2,3.61
Mahdia,House,580000.0,216.0,76.2,3.61
Mahdia,House,180000.0,125.0,76.2,3.61
Mahdia,Apartment,242000.0,110.0,76.2,3.61
Mahdia,Land,205000.0,286.0,76.2,3.61
Mahdia,House,140000.0,150.0,76.2,3.61
Mahdia,Apartment,125000.0,64.0,76.2,3.61
Mahdia,Land,175000.0,346.0,76.2,3.61
Mahdia,House,225000.0,242.0,76.2,3.61
Mahdia,House,380000.0,196.0,76.2,3.61
Mahdia,Apartment,290000.0,276.0,76.2,3.61
Mahdia,Land,330000.0,452.0,76.2,3.61
Mahdia,Apartment,160000.0,74.0,76.2,3.61
Mahdia,Land,204000.0,408.0,76.2,3.61
Mahdia,Land,150000.0,323.0,76.2,3.61
Mahdia,Land,590000.0,1000.0,76.2,3.61
Mahdia,Land,180000.0,250.0,76.2,3.61
Mahdia,Land,99000.0,207.0,76.2,3.61
Mahdia,House,1650000.0,1000.0,76.2,3.61
Mahdia,Land,1700000.0,1000.0,76.2,3.61
Mahdia,House,160000.0,150.0,76.2,3.61
Mahdia,Land,185000.0,466.0,76.2,3.61
Mahdia,House,865000.0,330.0,76.2,3.61
Mahdia,Land,220000.0,480.0,76.2,3.61
Mahdia,Land,450000.0,722.0,76.2,3.61
Mahdia,House,750000.0,348.0,76.2,3.61
Mahdia,House,1290000.0,700.0,76.2,3.61
Mahdia,Land,125000.0,367.0,76.2,3.61
Mahdia,Land,120000.0,550.0,76.2,3.61
Mahdia,Land,125000.0,337.0,76.2,3.61
Mahdia,Land,115000.0,289.0,76.2,3.61
Mahdia,Apartment,550000.0,186.0,76.2,3.61
Mahdia,Apartment,165000.0,116.0,76.2,3.61
Mahdia,Land,85000.0,147.0,76.2,3.61
Mahdia,Land,145000.0,259.0,76.2,3.61
Mahdia,Land,372852.0,516.0,76.2,3.61
Mahdia,Apartment,310000.0,99.0,76.2,3.61
Mahdia,Land,210000.0,350.0,76.2,3.61
Mahdia,Land,234000.0,360.0,76.2,3.61
Mahdia,Unknown,140000.0,85.0,76.2,3.61
Mahdia,Apartment,290000.0,112.0,76.2,3.61
Mahdia,Apartment,383000.0,402.0,76.2,3.61
Mahdia,Land,124740.0,567.0,76.2,3.61
Mahdia,Land,48600.0,243.0,76.2,3.61
Mahdia,Land,205000.0,394.0,76.2,3.61
Mahdia,Land,147000.0,1000.0,76.2,3.61
Mahdia,Apartment,218000.0,48.0,76.2,3.61
Mahdia,Land,96800.0,458.0,76.2,3.61
Mahdia,Land,71000.0,174.0,76.2,3.61
Mahdia,Land,620000.0,519.0,76.2,3.61
Mahdia,Land,303000.0,510.0,76.2,3.61
Mahdia,Land,140000.0,389.0,76.2,3.61
Mahdia,Land,198000.0,381.0,76.2,3.61
Mahdia,Land,169260.0,403.0,76.2,3.61
Mahdia,House,100000.0,225.0,76.2,3.61
Mahdia,Land,245000.0,492.0,76.2,3.61
Mahdia,Land,218400.0,336.0,76.2,3.61
Mahdia,Land,241000.0,419.0,76.2,3.61
Mahdia,Apartment,175000.0,100.0,76.2,3.61
Mahdia,Land,47720.0,317.0,76.2,3.61
Mahdia,Land,45700.0,318.0,76.2,3.61
Mahdia,Land,227400.0,379.0,76.2,3.61
Mahdia,House,420000.0,250.0,76.2,3.61
Mahdia,House,500000.0,328.0,76.2,3.61
Mahdia,House,275000.0,160.0,76.2,3.61
Mahdia,Apartment,260000.0,110.0,76.2,3.61
Mahdia,House,495000.0,600.0,76.2,3.61
Mahdia,Apartment,250000.0,103.0,76.2,3.61
Mahdia,House,1250000.0,305.0,76.2,3.61
Mahdia,Apartment,445000.0,135.0,76.2,3.61
Mahdia,House,300000.0,280.0,76.2,3.61
Mahdia,Land,900000.0,1000.0,76.2,3.61
Mahdia,Apartment,285000.0,135.0,76.2,3.61
Mahdia,Land,671000.0,1000.0,76.2,3.61
Mahdia,Apartment,270000.0,87.0,76.2,3.61
Mahdia,House,550000.0,190.0,76.2,3.61
Mahdia,House,500000.0,278.0,76.2,3.61
Monastir,House,550000.0,508.0,77.4,3.79
Monastir,House,780000.0,1000.0,77.4,3.79
Monastir,Apartment,139000.0,88.0,77.4,3.79
Monastir,House,390000.0,190.0,77.4,3.79
Monastir,House,75000.0,280.0,77.4,3.79
Monastir,Apartment,200000.0,120.0,77.4,3.79
Monastir,House,355000.0,100.0,77.4,3.79
Monastir,Apartment,170000.0,75.0,77.4,3.79
Monastir,House,280000.0,350.0,77.4,3.79
Monastir,House,700000.0,1000.0,77.4,3.79
Monastir,House,65000.0,180.0,77.4,3.79
Monastir,Apartment,540000.0,90.0,77.4,3.79
Monastir,Land,310000.0,400.0,77.4,3.79
Monastir,Land,1350000.0,1000.0,77.4,3.79
Monastir,House,215000.0,240.0,77.4,3.79
Monastir,Land,300000.0,1000.0,77.4,3.79
Monastir,Apartment,435000.0,130.0,77.4,3.79
Monastir,Land,360000.0,1000.0,77.4,3.79
Monastir,House,380000.0,300.0,77.4,3.79
Monastir,Apartment,260000.0,63.0,77.4,3.79
Monastir,Land,308000.0,434.0,77.4,3.79
Monastir,Apartment,250000.0,150.0,77.4,3.79
Monastir,Land,105000.0,290.0,77.4,3.79
Monastir,House,490000.0,201.0,77.4,3.79
Monastir,House,830000.0,360.0,77.4,3.79
Monastir,House,1250000.0,250.0,77.4,3.79
Monastir,Apartment,420000.0,190.0,77.4,3.79
Monastir,House,610000.0,600.0,77.4,3.79
Monastir,Land,200200.0,308.0,77.4,3.79
Monastir,House,699000.0,238.0,77.4,3.79
Monastir,House,197000.0,113.0,77.4,3.79
Monastir,Apartment,580000.0,157.0,77.4,3.79
Monastir,House,1300000.0,404.0,77.4,3.79
Monastir,House,185000.0,135.0,77.4,3.79
Monastir,Apartment,450000.0,103.0,77.4,3.79
Monastir,Land,270000.0,421.0,77.4,3.79
Monastir,Apartment,130000.0,63.0,77.4,3.79
Monastir,House,495000.0,450.0,77.4,3.79
Monastir,Land,1200000.0,1000.0,77.4,3.79
Monastir,Apartment,171000.0,114.0,77.4,3.79
Monastir,Land,123750.0,225.0,77.4,3.79
Monastir,House,265000.0,281.0,77.4,3.79
Monastir,Land,370000.0,860.0,77.4,3.79
Monastir,Land,217620.0,468.0,77.4,3.79
Monastir,Land,980000.0,1000.0,77.4,3.79
Monastir,Apartment,95000.0,70.0,77.4,3.79
Monastir,Land,193500.0,430.0,77.4,3.79
Monastir,Apartment,165000.0,76.0,77.4,3.79
Monastir,Land,107000.0,400.0,77.4,3.79
Monastir,Land,110000.0,198.0,77.4,3.79
Monastir,Land,215460.0,1000.0,77.4,3.79
Monastir,House,585000.0,410.0,77.4,3.79
Monastir,Land,255000.0,824.0,77.4,3.79
Monastir,Apartment,150000.0,105.0,77.4,3.79
Monastir,House,490000.0,488.0,77.4,3.79
Monastir,House,399000.0,500.0,77.4,3.79
Monastir,Land,195000.0,504.0,77.4,3.79
Monastir,Apartment,108000.0,82.0,77.4,3.79
Monastir,Apartment,92000.0,71.0,77.4,3.79
Monastir,House,140000.0,35.0,77.4,3.79
Monastir,Apartment,130000.0,90.0,77.4,3.79
Monastir,Apartment,350000.0,99.0,77.4,3.79
Monastir,Apartment,92000.0,75.0,77.4,3.79
Monastir,Apartment,170000.0,77.0,77.4,3.79
Monastir,Land,160000.0,333.0,77.4,3.79
Monastir,Apartment,155000.0,75.0,77.4,3.79
Monastir,Apartment,190000.0,130.0,77.4,3.79
Monastir,Apartment,780000.0,240.0,77.4,3.79
Monastir,Apartment,255000.0,112.0,77.4,3.79
Monastir,Apartment,259000.0,114.0,77.4,3.79
Monastir,Apartment,215000.0,58.0,77.4,3.79
Monastir,Apartment,125000.0,68.0,77.4,3.79
Monastir,House,1600000.0,1000.0,77.4,3.79
Monastir,House,115000.0,88.0,77.4,3.79
Monastir,House,280000.0,380.0,77.4,3.79
Monastir,Land,249750.0,555.0,77.4,3.79
Monastir,House,275000.0,110.0,77.4,3.79
Monastir,Land,320000.0,580.0,77.4,3.79
Monastir,House,2226150.0,1000.0,77.4,3.79
Monastir,House,470000.0,144.0,77.4,3.79
Monastir,House,470000.0,140.0,77.4,3.79
Monastir,House,730000.0,417.0,77.4,3.79
Monastir,House,710000.0,475.0,77.4,3.79
Monastir,House,199000.0,275.0,77.4,3.79
Monastir,Land,333000.0,555.0,77.4,3.79
Monastir,Land,95000.0,1000.0,77.4,3.79
Monastir,House,300000.0,250.0,77.4,3.79
Monastir,Land,115000.0,186.0,77.4,3.79
Monastir,Land,125500.0,251.0,77.4,3.79
Monastir,Land,950000.0,1000.0,77.4,3.79
Monastir,Land,120000.0,369.0,77.4,3.79
Monastir,Land,195000.0,301.0,77.4,3.79
Monastir,Land,247000.0,330.0,77.4,3.79
Monastir,Land,147000.0,294.0,77.4,3.79
Monastir,Apartment,190000.0,90.0,77.4,3.79
Monastir,Apartment,255000.0,87.0,77.4,3.79
Monastir,Apartment,575000.0,121.0,77.4,3.79
Monastir,Land,195300.0,434.0,77.4,3.79
Monastir,Land,158500.0,317.0,77.4,3.79
Monastir,Land,903900.0,393.0,77.4,3.79
Monastir,Land,715200.0,596.0,77.4,3.79
Monastir,Apartment,257000.0,58.0,77.4,3.79
Monastir,Land,929200.0,404.0,77.4,3.79
Monastir,Apartment,470000.0,137.0,77.4,3.79
Monastir,Apartment,169000.0,87.0,77.4,3.79
Monastir,Apartment,198000.0,109.0,77.4,3.79
Monastir,House,410000.0,368.0,77.4,3.79
Monastir,House,60000.0,70.0,77.4,3.79
Monastir,Land,162000.0,249.0,77.4,3.79
Monastir,House,295000.0,196.0,77.4,3.79
Monastir,Land,217800.0,396.0,77.4,3.79
Monastir,Apartment,560000.0,191.0,77.4,3.79
Monastir,Apartment,540000.0,103.0,77.4,3.79
Monastir,Apartment,480000.0,123.0,77.4,3.79
Monastir,Apartment,248000.0,125.0,77.4,3.79
Monastir,Apartment,490000.0,90.0,77.4,3.79
Monastir,Apartment,490000.0,130.0,77.4,3.79
Monastir,Land,58000.0,189.0,77.4,3.79
Monastir,House,75000.0,60.0,77.4,3.79
Monastir,House,245000.0,200.0,77.4,3.79
Monastir,Land,122000.0,299.0,77.4,3.79
Monastir,House,140000.0,120.0,77.4,3.79
Monastir,House,1300000.0,120.0,77.4,3.79
Monastir,Land,128000.0,366.0,77.4,3.79
Monastir,House,130000.0,70.0,77.4,3.79
Monastir,Apartment,300000.0,62.0,77.4,3.79
Monastir,Apartment,250000.0,92.0,77.4,3.79
Monastir,Apartment,230000.0,80.0,77.4,3.79
Monastir,House,2000000.0,900.0,77.4,3.79
Monastir,Land,55000.0,135.0,77.4,3.79
Monastir,Land,247000.0,380.0,77.4,3.79
Monastir,Land,160000.0,320.0,77.4,3.79
Sfax,Apartment,230000.0,139.0,80.5,3.59
Sfax,House,530000.0,220.0,80.5,3.59
Sfax,Apartment,272000.0,144.0,80.5,3.59
Sfax,Land,450000.0,1000.0,80.5,3.59
Sfax,Apartment,300000.0,98.0,80.5,3.59
Sfax,Apartment,155000.0,70.0,80.5,3.59
Sfax,Apartment,205000.0,110.0,80.5,3.59
Sfax,House,580000.0,661.0,80.5,3.59
Sfax,Land,270000.0,520.0,80.5,3.59
Sfax,Apartment,320000.0,123.0,80.5,3.59
Sfax,Apartment,345000.0,220.0,80.5,3.59
Sfax,Land,170000.0,405.0,80.5,3.59
Sfax,House,180000.0,370.0,80.5,3.59
Sfax,House,370000.0,748.0,80.5,3.59
Sfax,Apartment,215000.0,120.0,80.5,3.59
Sfax,Apartment,145000.0,60.0,80.5,3.59
Sfax,Land,689000.0,600.0,80.5,3.59
Sfax,Land,200000.0,487.0,80.5,3.59
Sfax,House,110000.0,76.0,80.5,3.59
Sfax,House,570000.0,584.0,80.5,3.59
Sfax,House,380000.0,709.0,80.5,3.59
Sfax,Land,210000.0,710.0,80.5,3.59
Sfax,Land,180000.0,444.0,80.5,3.59
Sfax,Land,1170000.0,1000.0,80.5,3.59
Sfax,House,230000.0,560.0,80.5,3.59
Sfax,House,520000.0,795.0,80.5,3.59
Sfax,House,2950000.0,1000.0,80.5,3.59
Sfax,Land,210000.0,561.0,80.5,3.59
Sfax,Land,170000.0,534.0,80.5,3.59
Sfax,Apartment,230000.0,147.0,80.5,3.59
Sfax,Land,645000.0,920.0,80.5,3.59
Sfax,House,830000.0,900.0,80.5,3.59
Sfax,Apartment,157000.0,53.0,80.5,3.59
Sfax,House,85000.0,150.0,80.5,3.59
Sfax,Apartment,315000.0,203.0,80.5,3.59
Sfax,Apartment,470000.0,187.0,80.5,3.59
Sfax,House,450000.0,500.0,80.5,3.59
Sfax,Apartment,178000.0,87.0,80.5,3.59
Sfax,House,190000.0,193.0,80.5,3.59
Sfax,House,625000.0,770.0,80.5,3.59
Sfax,House,205000.0,100.0,80.5,3.59
Sfax,Apartment,555000.0,239.0,80.5,3.59
Sousse,Apartment,380000.0,187.0,78.1,3.15
Sousse,Apartment,260000.0,110.0,78.1,3.15
Sousse,Apartment,380000.0,134.0,78.1,3.15
Sousse,Apartment,450000.0,178.0,78.1,3.15
Sousse,Land,199500.0,399.0,78.1,3.15
Sousse,Apartment,580000.0,139.0,78.1,3.15
Sousse,Unknown,230000.0,39.0,78.1,3.15
Sousse,House,1180000.0,378.0,78.1,3.15
Sousse,Apartment,514701.0,115.0,78.1,3.15
Sousse,Apartment,538118.0,133.0,78.1,3.15
Sousse,Apartment,308500.0,96.0,78.1,3.15
Sousse,Apartment,265000.0,117.0,78.1,3.15
Sousse,Apartment,250000.0,100.0,78.1,3.15
Sousse,Apartment,146000.0,64.0,78.1,3.15
Sousse,Apartment,150000.0,60.0,78.1,3.15
Sousse,Apartment,420000.0,160.0,78.1,3.15
Sousse,Apartment,240000.0,100.0,78.1,3.15
Sousse,Apartment,190000.0,105.0,78.1,3.15
Sousse,Apartment,400000.0,118.0,78.1,3.15
Sousse,House,520000.0,300.0,78.1,3.15
Sousse,Apartment,98000.0,108.0,78.1,3.15
Sousse,Apartment,187000.0,70.0,78.1,3.15
Sousse,Apartment,210000.0,100.0,78.1,3.15
Sousse,Apartment,145000.0,70.0,78.1,3.15
Sousse,Land,410000.0,432.0,78.1,3.15
Sousse,Land,388000.0,409.0,78.1,3.15
Sousse,Apartment,298230.0,67.0,78.1,3.15
Sousse,House,1400000.0,500.0,78.1,3.15
Sousse,Land,200000.0,374.0,78.1,3.15
Sousse,Apartment,210000.0,80.0,78.1,3.15
Sousse,Apartment,340000.0,120.0,78.1,3.15
Sousse,Apartment,120000.0,50.0,78.1,3.15
Sousse,House,415000.0,195.0,78.1,3.15
Sousse,House,200000.0,192.0,78.1,3.15
Sousse,House,2100000.0,730.0,78.1,3.15
Sousse,Apartment,480000.0,146.0,78.1,3.15
Sousse,House,1090000.0,896.0,78.1,3.15
Sousse,House,1080000.0,650.0,78.1,3.15
Sousse,House,1380000.0,1000.0,78.1,3.15
Sousse,House,785000.0,439.0,78.1,3.15
Sousse,Apartment,280000.0,105.0,78.1,3.15
Sousse,House,259000.0,230.0,78.1,3.15
Sousse,Land,208000.0,262.0,78.1,3.15
Sousse,Apartment,155000.0,197.0,78.1,3.15
Sousse,House,495000.0,450.0,78.1,3.15
Sousse,Apartment,420000.0,150.0,78.1,3.15
Sousse,Apartment,185000.0,95.0,78.1,3.15
Sousse,House,520000.0,312.0,78.1,3.15
Sousse,House,710000.0,510.0,78.1,3.15
Sousse,Apartment,185000.0,57.0,78.1,3.15
Sousse,Land,242000.0,529.0,78.1,3.15
Sousse,House,600000.0,368.0,78.1,3.15
Sousse,Apartment,851000.0,476.0,78.1,3.15
Sousse,House,335000.0,203.0,78.1,3.15
Sousse,Apartment,270000.0,180.0,78.1,3.15
Sousse,Land,561000.0,374.0,78.1,3.15
Sousse,Land,414000.0,553.0,78.1,3.15
Sousse,Land,223200.0,319.0,78.1,3.15
Sousse,House,380000.0,110.0,78.1,3.15
Sousse,House,275000.0,145.0,78.1,3.15
Sousse,Apartment,75000.0,70.0,78.1,3.15
Sousse,Land,63000.0,485.0,78.1,3.15
Sousse,Apartment,245000.0,130.0,78.1,3.15
Sousse,Apartment,180000.0,100.0,78.1,3.15
Sousse,House,1050000.0,600.0,78.1,3.15
Sousse,Apartment,410294.0,103.0,78.1,3.15
Sousse,Land,318000.0,398.0,78.1,3.15
Sousse,Land,625000.0,736.0,78.1,3.15
Sousse,Apartment,485000.0,211.0,78.1,3.15
Sousse,House,600000.0,286.0,78.1,3.15
Sousse,Apartment,281000.0,64.0,78.1,3.15
Sousse,House,1125000.0,1000.0,78.1,3.15
Sousse,Land,245000.0,391.0,78.1,3.15
Sousse,Land,404000.0,449.0,78.1,3.15
Sousse,Land,540000.0,454.0,78.1,3.15
Sousse,Land,700000.0,1000.0,78.1,3.15
Sousse,Apartment,70000.0,70.0,78.1,3.15
Sousse,Apartment,350000.0,110.0,78.1,3.15
Sousse,Apartment,170000.0,95.0,78.1,3.15
Sousse,Land,505000.0,459.0,78.1,3.15
Sousse,Apartment,220000.0,134.0,78.1,3.15
Sousse,House,480000.0,331.0,78.1,3.15
Sousse,House,480000.0,307.0,78.1,3.15
Sousse,House,840000.0,539.0,78.1,3.15
Sousse,House,336000.0,263.0,78.1,3.15
Sousse,House,795000.0,600.0,78.1,3.15
Sousse,House,680000.0,716.0,78.1,3.15
Sousse,Apartment,440000.0,121.0,78.1,3.15
Sousse,Land,220000.0,452.0,78.1,3.15
Sousse,House,250000.0,95.0,78.1,3.15
Sousse,Apartment,350000.0,67.0,78.1,3.15
Sousse,House,650000.0,480.0,78.1,3.15
Sousse,Land,550000.0,495.0,78.1,3.15
Sousse,Apartment,180000.0,90.0,78.1,3.15
Sousse,Apartment,135000.0,80.0,78.1,3.15
Sousse,Apartment,240000.0,100.0,78.1,3.15
Sousse,Apartment,310000.0,75.0,78.1,3.15
Sousse,Land,560000.0,751.0,78.1,3.15
Sousse,House,325000.0,250.0,78.1,3.15
Sousse,House,1450000.0,1000.0,78.1,3.15
Sousse,House,380000.0,160.0,78.1,3.15
Sousse,Land,412425.0,1000.0,78.1,3.15
Sousse,Land,490000.0,1000.0,78.1,3.15
Sousse,House,180000.0,300.0,78.1,3.15
Sousse,Apartment,70000.0,77.0,78.1,3.15
Sousse,House,470000.0,300.0,78.1,3.15
Sousse,Land,415000.0,553.0,78.1,3.15
Sousse,Apartment,320000.0,133.0,78.1,3.15
Sousse,Land,696000.0,557.0,78.1,3.15
Sousse,Land,568000.0,455.0,78.1,3.15
Sousse,Land,275000.0,195.0,78.1,3.15
Sousse,Apartment,265000.0,110.0,78.1,3.15
Sousse,Apartment,315000.0,112.0,78.1,3.15
Sousse,House,520000.0,170.0,78.1,3.15
Sousse,Apartment,150000.0,68.0,78.1,3.15
Sousse,House,370000.0,155.0,78.1,3.15
Sousse,House,1600000.0,1000.0,78.1,3.15
Sousse,Land,150000.0,1000.0,78.1,3.15
Sousse,House,660000.0,430.0,78.1,3.15
Sousse,Apartment,406000.0,140.0,78.1,3.15
Sousse,Apartment,340000.0,120.0,78.1,3.15
Sousse,House,310000.0,210.0,78.1,3.15
Sousse,Apartment,290000.0,125.0,78.1,3.15
Sousse,Apartment,135000.0,120.0,78.1,3.15
Sousse,Apartment,187000.0,85.0,78.1,3.15
Sousse,House,900000.0,360.0,78.1,3.15
Sousse,Apartment,245000.0,67.0,78.1,3.15
Sousse,Land,850000.0,496.0,78.1,3.15
Sousse,Land,271000.0,375.0,78.1,3.15
Sousse,Apartment,420000.0,87.0,78.1,3.15
Sousse,Apartment,343000.0,127.0,78.1,3.15
Sousse,Apartment,347000.0,105.0,78.1,3.15
Sousse,Apartment,360000.0,65.0,78.1,3.15
Sousse,Apartment,335000.0,145.0,78.1,3.15
Sousse,Land,756000.0,1000.0,78.1,3.15
Sousse,Apartment,325000.0,89.0,78.1,3.15
Sousse,Land,237000.0,417.0,78.1,3.15
Sousse,House,260000.0,112.0,78.1,3.15
Sousse,Land,75000.0,1000.0,78.1,3.15
Sousse,Apartment,160000.0,100.0,78.1,3.15
Sousse,Apartment,530000.0,86.0,78.1,3.15
Sousse,Land,290000.0,412.0,78.1,3.15
Sousse,Apartment,300000.0,204.0,78.1,3.15
Sousse,Apartment,194000.0,94.0,78.1,3.15
Sousse,Apartment,558000.0,137.0,78.1,3.15
Sousse,Apartment,148000.0,90.0,78.1,3.15
Sousse,Apartment,160000.0,100.0,78.1,3.15
Sousse,Land,255000.0,425.0,78.1,3.15
Sousse,Land,197220.0,346.0,78.1,3.15
Sousse,Apartment,510000.0,150.0,78.1,3.15
Sousse,Land,180000.0,1000.0,78.1,3.15
Sousse,Apartment,147000.0,72.0,78.1,3.15
Sousse,House,620000.0,465.0,78.1,3.15
Sousse,Apartment,200000.0,57.0,78.1,3.15
Sousse,Apartment,235000.0,130.0,78.1,3.15
Sousse,Apartment,250000.0,103.0,78.1,3.15
Sousse,Apartment,240000.0,90.0,78.1,3.15
Sousse,Apartment,255000.0,80.0,78.1,3.15
Sousse,Apartment,420000.0,120.0,78.1,3.15
Sousse,Apartment,75000.0,75.0,78.1,3.15
Sousse,Apartment,345000.0,108.0,78.1,3.15
Sousse,Apartment,373200.0,140.0,78.1,3.15
Sousse,Apartment,186000.0,93.0,78.1,3.15
Sousse,House,750000.0,466.0,78.1,3.15
Sousse,Apartment,447000.0,160.0,78.1,3.15
Sousse,Apartment,415000.0,145.0,78.1,3.15
Sousse,House,880000.0,400.0,78.1,3.15
Sousse,House,360000.0,480.0,78.1,3.15
Sousse,Apartment,290000.0,101.0,78.1,3.15
Sousse,Apartment,155000.0,80.0,78.1,3.15
Sousse,Land,230000.0,329.0,78.1,3.15
Sousse,Apartment,210000.0,117.0,78.1,3.15
Sousse,Apartment,210000.0,167.0,78.1,3.15
Sousse,Apartment,210000.0,136.0,78.1,3.15
Sousse,Apartment,285000.0,62.0,78.1,3.15
Sousse,Land,888000.0,450.0,78.1,3.15
Sousse,Apartment,410000.0,105.0,78.1,3.15
Sousse,Apartment,225000.0,80.0,78.1,3.15
Sousse,Apartment,350000.0,143.0,78.1,3.15
Sousse,Apartment,365000.0,123.0,78.1,3.15
Sousse,Apartment,340000.0,137.0,78.1,3.15
Sousse,Apartment,380000.0,167.0,78.1,3.15
Sousse,Land,120000.0,467.0,78.1,3.15
Sousse,Land,300000.0,1000.0,78.1,3.15
Sousse,Apartment,260000.0,135.0,78.1,3.15
Sousse,House,900000.0,450.0,78.1,3.15
Sousse,Apartment,165000.0,105.0,78.1,3.15
Sousse,House,960000.0,420.0,78.1,3.15
Sousse,Apartment,295000.0,141.0,78.1,3.15
Sousse,Land,540000.0,601.0,78.1,3.15
Sousse,Apartment,135000.0,85.0,78.1,3.15
Sousse,Land,190000.0,368.0,78.1,3.15
Sousse,Apartment,300000.0,65.0,78.1,3.15
Sousse,House,895000.0,269.0,78.1,3.15
Sousse,Apartment,300000.0,150.0,78.1,3.15
Sousse,Land,2313000.0,1000.0,78.1,3.15
Sousse,Apartment,200000.0,85.0,78.1,3.15
Sousse,Land,288800.0,304.0,78.1,3.15
Sousse,Apartment,408000.0,90.0,78.1,3.15
Sousse,Apartment,90000.0,85.0,78.1,3.15
Sousse,Land,714000.0,397.0,78.1,3.15
Sousse,Land,677300.0,521.0,78.1,3.15
Sousse,Land,684000.0,570.0,78.1,3.15
